Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate
U5930, acct003 ,2026/07/30 19:09,Networking,db_gp_2,144.96,hours,₹135.71,USD,US East 1,False,,test,resource-5498,T-53,Customer reported latency issue,MEDIUM,I-3,,reserved,reserved,Engineering,Project-A,NONE,,83
U5931,acct-001,2026/03/10 25:05,AI,db_gp_2,307.42,seconds,$159.62,INR,ap south 1,False,david,test,R8076,T-163,User email john@example.com cannot login,HIGH,I-46,v2,reserved,spot,Research,,NONE,34.0,1
U5932,acct001,2026-03-16T07:11:00+01:00,AI,DB-GP-2,87.63,hours,$96.56,EUR,us-east-1,False,alice,test,resource-3535,T-105,Customer phone 7230197025 reported outage,HIGH,,v2,on-demand,spot,Research,Project-B,NONE,,90
U5933, acct003 ,2026-11-09 17:39:00,Networking,vm_std_4,311.95,hours,₹557.15,USD,us-east-1,False,david,,resource-3430,T-191,Customer phone 6075497463 reported outage,LOW,I-48,,on-demand,reserved,,Project-C,OUTAGE,,83
U5934,ACCT-002,2026-09-01 08:33:00,Compute,vm_std_4,256.2,minutes,251.14,USD,US East 1,False,alice,prod,resource-7191,T-20,Customer reported latency issue,MEDIUM,,v1,spot,reserved,Engineering,Project-A,DEGRADED,,83
U5935,ACCT-002,2026/03/10 25:05,Networking,VM-STD-4,337.24,hours,$120.08,EUR,eu-west-1,False,,,resource-6515,T-100,Customer reported latency issue,HIGH,,v1,spot,spot,Engineering,Project-B,DEGRADED,52.0,90
U5936,acct001,2026-08-24T11:32:00+05:30,Compute,db_gp_2,425.98,hours,251.55,INR,US East 1,True,charlie,prod,resource-5633,T-112,Customer phone 8913098133 reported outage,LOW,,v3,on-demand,on-demand,Finance,Project-A,DEGRADED,59.0,1
U5937,acct-001,2026-07-16T13:36:00+00:00,AI,DB-GP-2,125.34,seconds,$179.15,INR,eu-west-1,True,alice,test,resource-3512,T-161,Customer phone 9267856173 reported outage,MEDIUM,I-100,v1,spot,spot,,Project-B,DEGRADED,9.0,1
U5938,acct001,2026-05-11T15:12:00+01:00,Storage,vm_std_4,170.74,minutes,99.27,EUR,us-east-1,True,charlie,prod,resource-6202,T-158,Customer reported latency issue,LOW,,v1,on-demand,reserved,Engineering,Project-B,NONE,,90
U5939,acct-001,2026/03/10 25:05,Storage,db_gp_2,67.71,minutes,$48.98,USD,US East 1,True,charlie,dev,resource-3553,T-188,Customer reported latency issue,,,v2,reserved,on-demand,Engineering,Project-C,NONE,,83
U5940,ACCT-002,2026/08/03 08:31,Database,DB-GP-2,72.88,minutes,$40.47,INR,ap south 1,True,david,dev,R3754,T-114,Customer reported latency issue,HIGH,,v3,on-demand,reserved,Engineering,,NONE,41.0,1
U5941,ACCT-002,2026/02/10 17:07,AI,DB-GP-2,243.55,hours,$167.75,USD,ap south 1,True,bob,,R9684,T-134,Customer phone 6560138136 reported outage,MEDIUM,,v2,on-demand,spot,Sales,Project-A,OUTAGE,27.0,83
U5942,acct-001,2026-10-07 15:48:00,Compute,DB-GP-2,243.32,minutes,480.63,EUR,us-east-1,True,charlie,test,resource-9909,T-54,Customer phone 8751606396 reported outage,MEDIUM,,v3,on-demand,reserved,,,DEGRADED,1.0,90
U5943,acct001,2026-10-17T07:23:00+09:00,Database,DB-GP-2,29.33,seconds,11.71,INR,eu-west-1,False,david,prod,R6488,T-58,Customer reported latency issue,HIGH,I-94,,reserved,on-demand,,Project-B,OUTAGE,91.0,1
U5944, acct003 ,2026-07-03 23:40:00,Database,db_gp_2,32.93,hours,48.66,USD,us-east-1,False,charlie,dev,R4324,T-144,Customer reported latency issue,MEDIUM,,v2,reserved,spot,Engineering,Project-A,NONE,6.0,83
U5945,acct-001,2026-07-07T07:16:00+01:00,Compute,db_gp_2,391.93,minutes,$388.43,USD,ap south 1,False,alice,dev,resource-5232,T-146,User email john@example.com cannot login,,I-72,v3,reserved,reserved,Research,Project-C,NONE,,83
U5946,acct-001,2026-05-12 14:11:00,Compute,VM-STD-4,393.04,hours,674.05,INR,US East 1,True,,,R3739,T-28,User email john@example.com cannot login,HIGH,I-92,v2,reserved,reserved,,Project-A,DEGRADED,,1
U5947, acct003 ,2026-03-03 20:58:00,Storage,VM-STD-4,396.69,hours,$425.88,EUR,eu-west-1,True,alice,dev,R2881,T-24,Customer reported latency issue,LOW,I-91,,reserved,reserved,Sales,,OUTAGE,,90
U5948,acct001,2026/01/18 01:21,Compute,DB-GP-2,148.96,minutes,₹52.61,USD,eu-west-1,False,alice,test,resource-2501,T-34,User email john@example.com cannot login,MEDIUM,,v1,spot,on-demand,Sales,Project-B,NONE,,83
U5949,acct001,2026-01-14T04:55:00+05:30,Database,db_gp_2,160.69,hours,₹190.43,EUR,ap south 1,True,charlie,dev,resource-5204,T-159,Customer phone 9475694907 reported outage,LOW,I-17,v1,on-demand,spot,Sales,Project-C,DEGRADED,,90
U5950,acct-001,2026/03/10 25:05,Networking,VM-STD-4,407.49,seconds,656.91,INR,eu-west-1,True,david,,resource-9237,T-103,Customer reported latency issue,LOW,,v1,reserved,spot,Sales,Project-B,NONE,40.0,1
U5951,acct-001,2026-02-26T22:55:00+05:30,Networking,VM-STD-4,154.7,seconds,₹76.42,INR,us-east-1,False,charlie,test,resource-2585,T-106,Customer reported latency issue,MEDIUM,I-9,v2,on-demand,on-demand,,,OUTAGE,,1
U5952,acct-001,2026/01/02 09:15,Storage,DB-GP-2,108.61,minutes,86.45,EUR,us-east-1,True,david,test,resource-6445,T-102,User email john@example.com cannot login,LOW,,v3,spot,on-demand,Research,,DEGRADED,28.0,90
U5953,acct-001,2026-09-20T14:00:00+00:00,AI,VM-STD-4,38.51,seconds,70.5,USD,US East 1,True,alice,,R6237,T-95,User email john@example.com cannot login,LOW,I-68,v2,reserved,on-demand,Finance,Project-C,OUTAGE,,83
U5954,acct001,2026-05-16 16:11:00,Networking,DB-GP-2,162.67,seconds,48.93,INR,us-east-1,True,alice,,R3243,T-103,Customer reported latency issue,,,v3,on-demand,on-demand,Finance,Project-C,NONE,,1
U5955, acct003 ,2026/03/10 25:05,Storage,DB-GP-2,60.93,seconds,₹50.98,EUR,US East 1,False,david,dev,R1146,T-200,Customer phone 9911352215 reported outage,MEDIUM,I-56,v3,reserved,on-demand,Finance,,NONE,18.0,90
U5956, acct003 ,2026/06/27 06:29,Storage,DB-GP-2,70.99,hours,82.45,USD,ap south 1,False,bob,,resource-5281,T-65,Customer reported latency issue,,,,reserved,on-demand,Finance,Project-C,NONE,92.0,83
U5957, acct003 ,2026/10/23 17:51,Compute,VM-STD-4,424.56,seconds,292.04,USD,ap south 1,False,david,test,R3360,T-153,Customer phone 6401213664 reported outage,LOW,,v2,reserved,spot,Finance,Project-C,NONE,,83
U5958,ACCT-002,2026/03/10 25:05,Storage,DB-GP-2,1.9,hours,3.05,INR,us-east-1,True,david,,R7629,T-160,Customer reported latency issue,MEDIUM,,v1,spot,reserved,Sales,Project-A,NONE,14.0,1
U5959,acct-001,2026/03/10 25:05,Database,vm_std_4,195.22,minutes,303.65,EUR,US East 1,False,bob,test,R6342,T-171,User email john@example.com cannot login,,,,on-demand,on-demand,Sales,Project-A,OUTAGE,,90
U5960,acct001,2026/01/15 23:53,Networking,VM-STD-4,282.86,seconds,$564.75,INR,eu-west-1,True,bob,prod,resource-6463,T-187,Customer phone 9974543767 reported outage,LOW,I-13,v1,on-demand,spot,Sales,Project-B,NONE,,1
U5961,acct001,2026-02-06 02:21:00,Networking,db_gp_2,138.19,hours,195.07,INR,eu-west-1,False,bob,test,resource-9604,T-181,Customer reported latency issue,LOW,,v2,on-demand,on-demand,Research,Project-C,NONE,,1
U5962,acct001,2026/05/28 11:41,Networking,vm_std_4,359.61,seconds,₹312.89,INR,eu-west-1,True,alice,,resource-1129,T-144,User email john@example.com cannot login,HIGH,,v2,on-demand,spot,Engineering,Project-B,NONE,,1
U5963,acct001,2026/03/10 25:05,Networking,db_gp_2,91.09,minutes,38.44,USD,eu-west-1,False,alice,dev,R8352,T-35,Customer phone 6214473730 reported outage,LOW,,,on-demand,reserved,,Project-C,OUTAGE,101.0,83
U5964,ACCT-002,2026-09-05 03:42:00,AI,VM-STD-4,39.2,hours,$67.2,INR,us-east-1,True,charlie,prod,R5661,T-84,Customer reported latency issue,MEDIUM,,v2,spot,spot,Finance,,OUTAGE,80.0,1
U5965,ACCT-002,2026-07-12T11:00:00+00:00,Compute,db_gp_2,62.05,seconds,$47.78,INR,ap south 1,False,bob,test,R5344,T-50,User email john@example.com cannot login,LOW,,v2,spot,spot,Finance,,OUTAGE,,1
U5966,acct001,2026-10-31T11:51:00-04:00,Storage,db_gp_2,416.71,minutes,$105.45,USD,us-east-1,False,david,,resource-9213,T-155,Customer reported latency issue,HIGH,I-60,v2,spot,on-demand,Engineering,,NONE,28.0,83
U5967,ACCT-002,2026-08-27 03:28:00,Compute,db_gp_2,109.68,minutes,155.8,INR,US East 1,True,alice,test,resource-8041,T-131,User email john@example.com cannot login,MEDIUM,,v2,on-demand,on-demand,Research,Project-A,DEGRADED,72.0,1
U5968,ACCT-002,2026-01-01 06:21:00,Networking,DB-GP-2,363.88,minutes,₹347.11,INR,eu-west-1,True,alice,dev,resource-4277,T-127,User email john@example.com cannot login,LOW,I-95,,spot,reserved,Sales,Project-A,OUTAGE,75.0,1
U5969,ACCT-002,2026-03-20T21:21:00+00:00,Networking,VM-STD-4,213.89,hours,51.27,EUR,US East 1,True,charlie,test,resource-4842,T-23,Customer reported latency issue,MEDIUM,,v3,on-demand,reserved,Engineering,Project-A,DEGRADED,91.0,90
U5970, acct003 ,2026-11-01 19:07:00,Networking,vm_std_4,397.79,hours,85.09,EUR,us-east-1,True,alice,dev,resource-9308,T-179,User email john@example.com cannot login,MEDIUM,I-47,v3,on-demand,spot,Sales,Project-A,DEGRADED,,90
U5971,acct001,2026/04/03 12:34,Database,db_gp_2,190.46,seconds,225.38,INR,US East 1,True,,dev,R6804,T-164,Customer phone 8980457154 reported outage,,,v1,spot,on-demand,Engineering,Project-B,DEGRADED,,1
U5972,ACCT-002,2026-11-16 16:11:00,Networking,DB-GP-2,492.38,minutes,$437.08,EUR,US East 1,False,bob,prod,resource-6472,T-97,User email john@example.com cannot login,HIGH,,v1,reserved,on-demand,Research,Project-C,DEGRADED,,90
U5973, acct003 ,2026-03-02T04:40:00+05:30,Database,VM-STD-4,381.3,minutes,$451.98,EUR,ap south 1,False,alice,test,R4101,T-174,Customer reported latency issue,LOW,I-4,v3,reserved,on-demand,Sales,Project-C,OUTAGE,104.0,90
U5974,acct-001,2026/04/15 02:22,Storage,db_gp_2,228.69,hours,191.42,INR,us-east-1,False,bob,prod,R4952,T-177,Customer reported latency issue,,I-65,,reserved,spot,Finance,Project-A,OUTAGE,65.0,1
U5975,acct001,2026-05-25 20:24:00,AI,vm_std_4,289.57,seconds,$128.8,INR,ap south 1,False,alice,,resource-5665,T-140,User email john@example.com cannot login,MEDIUM,I-74,v1,reserved,reserved,,Project-B,DEGRADED,,1
U5976,ACCT-002,2026-11-06T02:31:00+01:00,Networking,DB-GP-2,185.14,hours,$153.65,EUR,ap south 1,True,david,,R4847,T-182,Customer phone 6370033930 reported outage,MEDIUM,I-47,v3,spot,reserved,,Project-A,NONE,,90
U5977,acct-001,2026/03/10 25:05,Compute,db_gp_2,372.09,hours,₹197.85,USD,US East 1,False,,,resource-4171,T-162,Customer phone 9622964226 reported outage,MEDIUM,,v2,spot,reserved,Engineering,,DEGRADED,,83
U5978,ACCT-002,2026-10-17 08:48:00,Database,DB-GP-2,113.62,hours,153.43,EUR,us-east-1,False,alice,prod,resource-6070,T-139,Customer reported latency issue,HIGH,I-4,v2,on-demand,on-demand,Sales,Project-C,NONE,,90
U5979,acct-001,2026-08-24 07:13:00,Networking,DB-GP-2,442.68,seconds,$670.21,INR,ap south 1,True,bob,dev,R1553,T-193,Customer reported latency issue,MEDIUM,I-99,v2,spot,reserved,Engineering,Project-A,DEGRADED,,1
U5980,acct-001,2026/03/10 25:05,Networking,db_gp_2,27.46,hours,9.67,USD,us-east-1,False,,test,resource-1172,T-155,Customer phone 8169246754 reported outage,MEDIUM,,,spot,on-demand,,Project-A,OUTAGE,,83
U5981,ACCT-002,2026/06/07 10:03,Networking,db_gp_2,277.54,minutes,₹400.84,USD,us-east-1,False,alice,,R5788,T-19,Customer reported latency issue,LOW,I-23,v3,spot,on-demand,Sales,,DEGRADED,107.0,83
U5982, acct003 ,2026-12-07T05:45:00+00:00,Database,DB-GP-2,397.78,hours,₹613.75,USD,eu-west-1,False,,test,resource-2690,T-85,Customer phone 6192283083 reported outage,LOW,I-19,v1,spot,on-demand,Engineering,Project-C,NONE,,83
U5983,acct001,2026-09-03T17:54:00+00:00,Storage,vm_std_4,36.66,seconds,₹11.99,EUR,eu-west-1,True,,prod,R9936,T-157,Customer phone 9725724534 reported outage,HIGH,,v2,on-demand,spot,,Project-B,DEGRADED,37.0,90
U5984,acct001,2026/03/10 25:05,Compute,DB-GP-2,253.9,minutes,71.98,INR,ap south 1,True,david,test,resource-9893,T-100,Customer reported latency issue,,,v2,spot,on-demand,Finance,Project-C,DEGRADED,61.0,1
U5985,acct-001,2026/03/10 25:05,Networking,VM-STD-4,283.48,seconds,₹61.81,INR,ap south 1,True,,test,resource-3050,T-76,Customer reported latency issue,LOW,I-83,v1,on-demand,spot,,Project-B,DEGRADED,,1
U5986,acct001,2026/03/10 25:05,Networking,VM-STD-4,198.81,seconds,$234.82,INR,ap south 1,True,david,prod,R8639,T-89,Customer phone 9762186210 reported outage,LOW,,,spot,reserved,Research,Project-A,NONE,,1
U5987,acct001,2026-04-28 12:11:00,Storage,VM-STD-4,194.76,minutes,$250.87,INR,ap south 1,False,bob,test,resource-9870,T-92,User email john@example.com cannot login,LOW,,,spot,reserved,,,DEGRADED,,1
U5988,ACCT-002,2026-04-30 13:54:00,AI,DB-GP-2,9211.88,minutes,$6434.35,INR,us-east-1,False,bob,prod,R9708,T-181,Customer phone 7541508503 reported outage,LOW,I-13,v3,reserved,on-demand,Research,Project-B,DEGRADED,67.0,1
U5989,acct001,2026/03/10 25:05,Storage,vm_std_4,481.6,seconds,$483.63,EUR,US East 1,True,,dev,R1135,T-28,User email john@example.com cannot login,MEDIUM,,v3,spot,on-demand,Sales,,OUTAGE,108.0,90
U5990,ACCT-002,2026-07-29 03:07:00,Database,vm_std_4,38.31,hours,₹65.7,INR,eu-west-1,True,bob,dev,R7478,T-115,User email john@example.com cannot login,MEDIUM,,v2,reserved,reserved,Engineering,,NONE,72.0,1
U5991,acct-001,2026-11-11T06:20:00+09:00,Compute,db_gp_2,65.38,seconds,₹79.07,INR,ap south 1,True,,prod,R4366,T-124,Customer phone 9350957286 reported outage,LOW,I-21,,spot,reserved,Research,Project-A,OUTAGE,43.0,1
U5992,acct001,2026-02-08 23:27:00,AI,vm_std_4,352.72,seconds,592.33,INR,us-east-1,True,alice,test,resource-5687,T-107,Customer reported latency issue,,,,on-demand,on-demand,Sales,Project-A,NONE,,1
U5993,ACCT-002,2026/07/31 00:33,Database,DB-GP-2,314.21,minutes,₹201.08,INR,us-east-1,True,david,test,resource-4279,T-76,Customer phone 6456217512 reported outage,HIGH,I-51,v2,spot,reserved,,Project-B,DEGRADED,105.0,1
U5994,acct-001,2026/06/08 22:48,Compute,DB-GP-2,380.52,hours,513.38,EUR,eu-west-1,False,,prod,resource-2870,T-4,Customer reported latency issue,MEDIUM,,v1,spot,reserved,Research,,NONE,34.0,90
U5995,acct001,2026/03/10 25:05,AI,VM-STD-4,194.48,seconds,125.04,USD,US East 1,True,david,dev,R9990,T-176,Customer phone 8505745753 reported outage,MEDIUM,I-73,v3,reserved,spot,Sales,Project-B,NONE,,83
U5996,acct-001,2026/07/09 11:01,AI,VM-STD-4,151.11,hours,₹62.24,EUR,ap south 1,True,david,prod,R3672,T-106,User email john@example.com cannot login,,,,spot,spot,,Project-A,NONE,13.0,90
U5997,acct001,2026-08-04 04:48:00,Networking,VM-STD-4,289.17,minutes,540.49,INR,eu-west-1,True,,prod,resource-5788,T-2,Customer reported latency issue,,,v2,reserved,on-demand,Sales,Project-A,NONE,42.0,1
U5998,acct-001,2026-06-20 10:58:00,AI,DB-GP-2,17.94,minutes,18.67,USD,eu-west-1,False,david,dev,resource-3252,T-58,User email john@example.com cannot login,LOW,,v2,on-demand,on-demand,Research,,NONE,98.0,83
U5999,acct-001,2026/11/25 18:16,Storage,vm_std_4,451.58,hours,$366.35,EUR,us-east-1,False,bob,dev,resource-1897,T-100,User email john@example.com cannot login,HIGH,,,reserved,on-demand,Engineering,Project-C,NONE,59.0,90
U6000,ACCT-002,2026/03/10 25:05,Compute,DB-GP-2,260.72,minutes,323.12,EUR,eu-west-1,True,bob,,R1974,T-183,Customer reported latency issue,HIGH,I-60,v1,reserved,spot,Research,Project-B,OUTAGE,,90
U6001,ACCT-002,2026/04/06 16:02,Networking,VM-STD-4,398.05,minutes,$217.55,USD,ap south 1,False,,test,resource-1603,T-110,Customer phone 7206317321 reported outage,MEDIUM,I-29,v3,spot,spot,Finance,,OUTAGE,,83
U6002,acct001,2026/03/10 25:05,Storage,vm_std_4,303.2,minutes,165.2,USD,US East 1,False,bob,,R7801,T-16,User email john@example.com cannot login,,,v2,reserved,spot,Finance,Project-A,OUTAGE,24.0,83
U6003, acct003 ,2026-05-27 08:30:00,Networking,vm_std_4,491.71,seconds,$910.34,USD,us-east-1,False,david,dev,resource-8634,T-53,User email john@example.com cannot login,LOW,,v2,reserved,reserved,,,OUTAGE,,83
U6004,ACCT-002,2026/03/10 25:05,Database,vm_std_4,450.35,seconds,$291.97,USD,us-east-1,True,alice,dev,R1907,T-188,Customer reported latency issue,MEDIUM,,v1,spot,on-demand,Engineering,Project-A,NONE,83.0,83
U6005, acct003 ,2026/03/10 25:05,Networking,DB-GP-2,245.97,seconds,₹477.19,USD,eu-west-1,False,david,dev,R8517,T-168,Customer phone 8559509244 reported outage,,,v2,spot,reserved,,Project-A,DEGRADED,,83
U6006, acct003 ,2026-09-12T10:51:00+09:00,Database,db_gp_2,134.83,minutes,₹58.93,USD,ap south 1,True,alice,dev,R6106,T-33,Customer phone 9843356881 reported outage,,I-78,v2,on-demand,spot,Finance,Project-B,DEGRADED,,83
U6007,acct-001,2026-11-05 16:32:00,Networking,DB-GP-2,147.87,hours,241.16,USD,ap south 1,True,alice,test,R9991,T-97,User email john@example.com cannot login,MEDIUM,,v2,reserved,on-demand,Research,Project-B,OUTAGE,,83
U6008, acct003 ,2026-11-19 15:50:00,AI,DB-GP-2,369.82,seconds,₹544.03,INR,us-east-1,True,,test,R8290,T-162,User email john@example.com cannot login,LOW,I-97,v1,reserved,spot,Finance,Project-A,NONE,,1
U6009, acct003 ,2026-07-20T07:18:00+05:30,Compute,DB-GP-2,33.31,seconds,54.47,USD,ap south 1,False,alice,prod,R8621,T-159,Customer reported latency issue,HIGH,I-74,,on-demand,spot,,Project-A,DEGRADED,31.0,83
U6010,acct001,2026-07-25T08:02:00-04:00,Compute,VM-STD-4,262.53,hours,$346.05,USD,US East 1,True,alice,,resource-6575,T-11,Customer reported latency issue,LOW,I-81,v2,reserved,spot,Engineering,Project-B,OUTAGE,48.0,83
U6011,acct001,2026/05/01 03:57,AI,vm_std_4,139.94,hours,$249.26,EUR,us-east-1,True,,,R8263,T-81,User email john@example.com cannot login,,I-25,v1,reserved,spot,Engineering,Project-C,OUTAGE,,90
U6012,ACCT-002,2026-06-24 06:01:00,Database,DB-GP-2,296.03,seconds,$381.71,USD,ap south 1,False,alice,,resource-6025,T-173,Customer reported latency issue,,I-45,,on-demand,on-demand,,Project-A,NONE,120.0,83
U6013,acct001,2026/03/10 25:05,Database,vm_std_4,359.21,hours,₹173.85,INR,US East 1,False,charlie,dev,resource-7280,T-61,Customer reported latency issue,HIGH,I-26,v1,spot,on-demand,,Project-A,OUTAGE,,1
U6014, acct003 ,2026-08-06T01:05:00-04:00,Networking,VM-STD-4,89.75,hours,₹40.9,USD,ap south 1,False,david,,R7518,T-6,Customer phone 8442505352 reported outage,HIGH,I-76,v1,spot,on-demand,Research,Project-C,DEGRADED,86.0,83
U6015, acct003 ,2026-04-06T14:18:00+05:30,Storage,DB-GP-2,499.59,seconds,$715.26,USD,eu-west-1,True,,prod,R6932,T-107,Customer reported latency issue,,I-40,v2,reserved,spot,,Project-B,OUTAGE,,83
U6016,acct-001,2026-05-02T15:58:00+05:30,Database,db_gp_2,364.05,minutes,539.75,INR,eu-west-1,True,alice,test,R9646,T-1,Customer reported latency issue,HIGH,,v2,reserved,on-demand,,Project-A,DEGRADED,94.0,1
U6017,acct-001,2026/03/10 25:05,Compute,DB-GP-2,17.03,seconds,20.48,INR,eu-west-1,True,david,dev,R7974,T-90,User email john@example.com cannot login,MEDIUM,,v2,on-demand,spot,Research,Project-B,DEGRADED,39.0,1
U6018,ACCT-002,2026-06-29T05:27:00+05:30,Storage,vm_std_4,151.08,hours,57.11,USD,us-east-1,False,david,dev,R6537,T-90,User email john@example.com cannot login,HIGH,,v2,on-demand,on-demand,Research,,OUTAGE,,83
U6019,acct-001,2026-07-25T23:23:00+01:00,Storage,db_gp_2,217.49,seconds,102.17,USD,ap south 1,True,bob,dev,resource-8009,T-46,User email john@example.com cannot login,LOW,I-25,,reserved,on-demand,Sales,,NONE,24.0,83
U6020,ACCT-002,2026-10-17 17:53:00,Networking,db_gp_2,285.03,minutes,209.66,USD,us-east-1,True,david,dev,R1131,T-73,Customer reported latency issue,MEDIUM,,v1,reserved,spot,Research,,DEGRADED,112.0,83
U6021,acct001,2026/05/19 22:40,Storage,vm_std_4,356.79,seconds,$492.13,INR,eu-west-1,False,alice,dev,R1005,T-97,Customer phone 8781962544 reported outage,HIGH,I-27,v1,spot,spot,Research,Project-C,DEGRADED,,1
U6022,acct001,2026/03/10 25:05,Database,db_gp_2,457.93,minutes,$353.78,INR,us-east-1,False,charlie,test,resource-2844,T-186,Customer phone 9570381035 reported outage,,,v1,spot,spot,Sales,Project-A,NONE,43.0,1
U6023, acct003 ,2026/09/16 13:49,Storage,VM-STD-4,496.7,minutes,₹278.14,USD,us-east-1,False,bob,,R5625,T-42,User email john@example.com cannot login,,I-70,v3,reserved,spot,,Project-C,OUTAGE,,83
U6024,acct001,2026-01-31T10:13:00+09:00,Networking,DB-GP-2,278.6,hours,₹307.16,INR,eu-west-1,True,,,R1892,T-152,User email john@example.com cannot login,LOW,,v1,spot,spot,Research,,DEGRADED,,1
U6025, acct003 ,2026/03/10 25:05,AI,vm_std_4,190.04,seconds,₹83.99,USD,us-east-1,True,,,resource-9181,T-75,Customer phone 7068228597 reported outage,HIGH,,v2,reserved,spot,Research,Project-C,OUTAGE,,83
U6026, acct003 ,2026-08-27T08:19:00-04:00,Compute,VM-STD-4,405.8,hours,₹145.14,EUR,ap south 1,True,alice,prod,R5719,T-68,User email john@example.com cannot login,,I-93,v2,on-demand,reserved,Engineering,,DEGRADED,,90
U6027,acct001,2026/09/23 07:33,Networking,vm_std_4,360.48,seconds,₹499.97,EUR,US East 1,True,david,,R3997,T-161,Customer reported latency issue,LOW,,v1,spot,on-demand,Research,Project-A,OUTAGE,17.0,90
U6028,acct001,2026-10-05T00:33:00+05:30,Database,db_gp_2,332.06,hours,₹403.5,INR,us-east-1,False,bob,test,R9404,T-74,Customer reported latency issue,HIGH,I-14,v2,on-demand,reserved,Finance,Project-C,NONE,,1
U6029,acct001,2026/05/31 15:54,Compute,VM-STD-4,398.27,minutes,$253.25,INR,us-east-1,True,,prod,resource-7837,T-106,User email john@example.com cannot login,HIGH,,v2,reserved,spot,Sales,Project-C,NONE,,1
U6030,acct-001,2026/03/30 13:41,Storage,VM-STD-4,142.55,seconds,28.64,INR,us-east-1,False,alice,dev,resource-1045,T-103,Customer phone 9776750763 reported outage,LOW,,v2,reserved,spot,Finance,Project-B,OUTAGE,,1
