Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version_x,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Usage_seconds,Duplicate_Flag,Spike_Flag,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_y,Effective_Date,Unit_Price,Cost_INR,Idle_Resource,Cost_Allocation_Valid
U2768,ACCT-003,2026-04-06 08:42:00,Compute,DB-GP-2,146.46,minutes,0.0,EUR,us-east-1,True,alice,prod,R-4380,T-50,Customer reported latency issue,HIGH,I-36,v1,on-demand,spot,Sales,Project-A,DEGRADED,0.0,90,8787.6,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U4344,ACCT-001,2026-08-24 12:11:56,Database,VM-STD-4,237.41,seconds,0.0,INR,ap-south-1,True,charlie,unknown,R-8724,T-118,Customer reported latency issue,LOW,I-48,v2,spot,on-demand,Research,Project-B,OUTAGE,4.0,1,237.41,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U4354,ACCT-001,2026-01-02 03:03:40,Storage,VM-STD-4,167.0,hours,0.0,INR,ap-south-1,True,charlie,dev,R-6771,T-52,Customer phone [MASKED_PHONE] reported outage,LOW,I-57,v3,spot,reserved,Sales,Project-C,DEGRADED,20.0,1,601200.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2765,ACCT-001,2026-06-25 16:18:08,Compute,VM-STD-4,493.57,minutes,0.0,INR,ap-south-1,True,unknown,prod,R-4893,T-149,Customer reported latency issue,HIGH,I-56,v3,reserved,on-demand,Engineering,unknown,OUTAGE,112.0,1,29614.2,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U4359,ACCT-003,2026-02-16 03:58:16,Compute,VM-STD-4,23.62,seconds,0.0,INR,ap-south-1,True,david,prod,R-6670,T-99,Customer reported latency issue,LOW,I-15,v2,reserved,reserved,Engineering,Project-B,DEGRADED,104.0,1,23.62,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U4360,ACCT-002,2026-12-10 00:07:00,Networking,VM-STD-4,128.73,seconds,0.0,USD,eu-west-1,True,unknown,dev,R-4075,T-136,Customer reported latency issue,LOW,NONE,v3,on-demand,spot,Finance,unknown,OUTAGE,0.0,83,128.73,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U4405,ACCT-001,2026-02-09 12:10:51,AI,VM-STD-4,437.52,hours,0.0,USD,eu-west-1,True,unknown,dev,R-9936,T-192,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,,on-demand,on-demand,Finance,unknown,NONE,69.0,83,1575072.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U4548,ACCT-001,2026-12-12 20:47:00,Networking,VM-STD-4,430.49,hours,806.73,INR,us-east-1,False,david,prod,R-2372,T-20,User email [MASKED_EMAIL] cannot login,LOW,I-64,v2,on-demand,on-demand,Finance,Project-B,OUTAGE,0.0,1,1549764.0,False,False,True,VM,True,v2,2025-01-01,0.15,806.73,False,True
U4408,ACCT-003,2026-09-18 10:04:00,Storage,VM-STD-4,471.92,hours,625.97,USD,us-east-1,False,charlie,dev,R-5066,T-24,Customer phone [MASKED_PHONE] reported outage,HIGH,I-36,,spot,reserved,unknown,unknown,DEGRADED,0.0,83,1698912.0,False,False,True,VM,True,v2,2025-01-01,0.15,51955.51,False,False
U4411,ACCT-002,2026-11-04 17:36:00,Networking,DB-GP-2,172.54,hours,0.0,USD,ap-south-1,True,bob,test,R-7078,T-197,Customer reported latency issue,LOW,NONE,v1,on-demand,reserved,Finance,unknown,DEGRADED,0.0,83,621144.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U4510,ACCT-001,2026-06-17 07:36:00,Networking,VM-STD-4,12.28,seconds,0.0,INR,us-east-1,True,bob,test,R-1121,T-89,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v1,on-demand,on-demand,unknown,Project-C,OUTAGE,0.0,1,12.28,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,False
U4511,ACCT-001,2026-07-06 11:45:00,Networking,DB-GP-2,410.79,minutes,89.91,EUR,eu-west-1,False,unknown,test,R-2698,T-23,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-6,v2,reserved,on-demand,Research,unknown,OUTAGE,0.0,90,24647.4,False,False,True,DB,True,v2,2025-01-01,0.25,8091.9,False,True
U2692,ACCT-003,2026-01-12 05:05:00,Compute,VM-STD-4,204.35,hours,0.0,INR,us-east-1,True,unknown,dev,R-4527,T-63,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-31,v2,spot,on-demand,Research,Project-C,NONE,0.0,1,735660.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U4513,ACCT-003,2026-02-03 19:05:13,AI,VM-STD-4,6494.35,hours,8843.81,USD,us-east-1,False,david,dev,R-1992,T-73,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,reserved,on-demand,Research,Project-A,OUTAGE,47.0,83,23379660.0,False,True,True,VM,False,v2,2025-01-01,0.15,734036.23,False,True
U4514,ACCT-001,2026-03-31 12:37:26,Networking,VM-STD-4,443.23,minutes,435.48,EUR,ap-south-1,False,david,unknown,R-4302,T-61,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-80,v3,spot,spot,Sales,Project-B,DEGRADED,34.0,90,26593.800000000003,False,False,True,VM,True,v2,2025-01-01,0.15,39193.2,False,True
U2687,ACCT-003,2026-12-02 05:25:00,AI,DB-GP-2,185.68,seconds,259.27,USD,eu-west-1,False,unknown,prod,R-5123,T-154,Customer reported latency issue,MEDIUM,I-6,v2,spot,spot,unknown,Project-B,OUTAGE,0.0,83,185.68,False,False,True,DB,True,v2,2025-01-01,0.25,21519.41,True,False
U4515,ACCT-002,2026-04-23 05:41:04,Database,DB-GP-2,129.11,minutes,52.21,INR,eu-west-1,False,bob,prod,R-1041,T-169,Customer reported latency issue,LOW,I-9,v2,on-demand,reserved,unknown,Project-B,OUTAGE,116.0,1,7746.6,False,False,True,DB,True,v2,2025-01-01,0.25,52.21,False,False
U4516,ACCT-003,2026-10-31 17:42:00,AI,VM-STD-4,346.05,minutes,0.0,USD,eu-west-1,True,charlie,unknown,R-5934,T-166,Customer reported latency issue,HIGH,I-61,v2,on-demand,on-demand,Research,Project-A,NONE,0.0,83,20763.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2701,ACCT-001,2026-01-21 02:20:00,Storage,DB-GP-2,189.68,seconds,0.0,EUR,us-east-1,True,bob,dev,R-2897,T-102,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v3,reserved,spot,Research,Project-C,OUTAGE,0.0,90,189.68,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U2678,ACCT-001,2026-09-09 16:08:00,Compute,DB-GP-2,446.47,seconds,627.95,USD,us-east-1,False,charlie,dev,R-9760,T-159,Customer reported latency issue,LOW,NONE,,reserved,spot,Engineering,unknown,OUTAGE,0.0,83,446.47,False,False,True,DB,False,v2,2025-01-01,0.25,52119.85,True,True
U4533,ACCT-002,2026-06-23 18:12:55,Storage,DB-GP-2,56.45,minutes,98.14,EUR,us-east-1,False,david,unknown,R-1932,T-35,User email [MASKED_EMAIL] cannot login,MEDIUM,I-24,v3,reserved,on-demand,unknown,Project-A,NONE,65.0,90,3387.0,False,False,True,DB,True,v2,2025-01-01,0.25,8832.6,False,False
U2670,ACCT-002,2026-12-01 03:40:00,Compute,DB-GP-2,222.33,hours,0.0,USD,ap-south-1,True,alice,prod,R-6576,T-78,Customer reported latency issue,MEDIUM,I-79,,spot,spot,Sales,Project-A,DEGRADED,60.0,83,800388.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U4534,ACCT-001,2026-01-17 01:31:00,Storage,VM-STD-4,185.57,minutes,298.12,INR,us-east-1,False,alice,test,R-4303,T-150,Customer reported latency issue,HIGH,NONE,v1,reserved,on-demand,Sales,Project-A,OUTAGE,0.0,1,11134.199999999999,False,False,True,VM,False,v2,2025-01-01,0.15,298.12,False,True
U4535,ACCT-001,2026-04-27 09:55:52,Networking,VM-STD-4,25.17,minutes,32.31,EUR,us-east-1,False,bob,prod,R-7962,T-9,Customer reported latency issue,LOW,NONE,v3,reserved,spot,Engineering,Project-B,NONE,8.0,90,1510.2,False,False,True,VM,False,v2,2025-01-01,0.15,2907.9,False,True
U2667,ACCT-001,2026-08-28 17:33:21,AI,VM-STD-4,96.49,hours,23.31,USD,ap-south-1,False,bob,unknown,R-3305,T-145,Customer reported latency issue,LOW,I-72,v3,on-demand,on-demand,unknown,unknown,OUTAGE,39.0,83,347364.0,False,False,True,VM,True,v2,2025-01-01,0.15,1934.73,False,False
U4537,ACCT-003,2026-06-13 19:52:12,AI,VM-STD-4,256.63,minutes,318.74,EUR,us-east-1,False,unknown,unknown,R-2451,T-142,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-7,,reserved,spot,Sales,Project-C,DEGRADED,48.0,90,15397.8,False,False,True,VM,True,v2,2025-01-01,0.15,28686.6,False,True
U4539,ACCT-001,2026-11-19 04:54:06,AI,VM-STD-4,162.18,seconds,0.0,INR,us-east-1,True,alice,unknown,R-8427,T-200,Customer reported latency issue,LOW,I-64,v1,spot,reserved,unknown,Project-C,NONE,114.0,1,162.18,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,False
U2658,ACCT-001,2026-08-06 15:46:00,Database,VM-STD-4,220.81,seconds,0.0,INR,ap-south-1,True,alice,prod,R-2483,T-108,Customer reported latency issue,MEDIUM,I-91,,spot,spot,unknown,Project-C,DEGRADED,0.0,1,220.81,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,False
U4518,ACCT-001,2026-06-02 07:26:33,AI,DB-GP-2,94.9,seconds,145.73,USD,us-east-1,False,david,dev,R-6733,T-129,Customer phone [MASKED_PHONE] reported outage,HIGH,I-11,v1,on-demand,spot,unknown,Project-C,DEGRADED,87.0,83,94.9,False,False,True,DB,True,v2,2025-01-01,0.25,12095.59,True,False
U4508,ACCT-002,2026-03-11 10:23:00,Database,VM-STD-4,184.66,hours,349.04,INR,eu-west-1,False,alice,unknown,R-4726,T-8,Customer phone [MASKED_PHONE] reported outage,LOW,I-2,,reserved,reserved,unknown,unknown,DEGRADED,0.0,1,664776.0,False,False,True,VM,True,v2,2025-01-01,0.15,349.04,False,False
U4504,ACCT-001,2026-10-07 16:55:00,AI,VM-STD-4,308.9,minutes,0.0,EUR,us-east-1,True,david,unknown,R-4520,T-163,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v1,reserved,spot,Sales,Project-A,NONE,0.0,90,18534.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U2702,ACCT-001,2026-05-08 16:41:39,Storage,DB-GP-2,44.49,minutes,25.83,INR,us-east-1,False,charlie,test,R-9622,T-61,Customer phone [MASKED_PHONE] reported outage,LOW,I-74,v3,on-demand,on-demand,Research,unknown,OUTAGE,81.0,1,2669.4,False,False,True,DB,True,v2,2025-01-01,0.25,25.83,False,True
U4412,ACCT-002,2026-09-26 23:04:57,AI,DB-GP-2,1785.69,seconds,2191.6,EUR,ap-south-1,False,unknown,test,R-3765,T-165,Customer reported latency issue,MEDIUM,NONE,,reserved,reserved,Engineering,Project-C,DEGRADED,63.0,90,1785.69,False,False,True,DB,False,v2,2025-01-01,0.25,197244.0,False,True
U2720,ACCT-002,2026-03-02 18:55:11,Networking,VM-STD-4,339.39,seconds,493.93,USD,ap-south-1,False,alice,unknown,R-9170,T-184,Customer reported latency issue,MEDIUM,I-42,v3,on-demand,reserved,Research,Project-C,OUTAGE,109.0,83,339.39,False,False,True,VM,True,v2,2025-01-01,0.15,40996.19,True,True
U4414,ACCT-002,2026-01-08 21:31:00,Compute,DB-GP-2,207.87,seconds,280.54,EUR,us-east-1,False,charlie,unknown,R-8920,T-132,User email [MASKED_EMAIL] cannot login,MEDIUM,I-98,v1,on-demand,spot,Finance,Project-A,DEGRADED,0.0,90,207.87,False,False,True,DB,True,v2,2025-01-01,0.25,25248.6,True,True
U4422,ACCT-003,2026-05-17 15:23:00,Networking,DB-GP-2,328.31,seconds,287.74,EUR,eu-west-1,False,alice,prod,R-4073,T-140,Customer reported latency issue,LOW,I-78,v2,reserved,spot,Sales,Project-C,NONE,0.0,90,328.31,False,False,True,DB,True,v2,2025-01-01,0.25,25896.6,True,True
U2716,ACCT-001,2026-10-12 13:00:36,Compute,VM-STD-4,397.77,hours,718.43,EUR,us-east-1,False,david,dev,R-2088,T-6,User email [MASKED_EMAIL] cannot login,MEDIUM,I-34,v2,on-demand,spot,Sales,Project-A,NONE,24.0,90,1431972.0,False,False,True,VM,True,v2,2025-01-01,0.15,64658.7,False,True
U4427,ACCT-003,2026-09-03 00:06:13,Networking,DB-GP-2,117.25,minutes,163.86,EUR,eu-west-1,False,david,test,R-1439,T-190,User email [MASKED_EMAIL] cannot login,LOW,NONE,,on-demand,reserved,Research,unknown,OUTAGE,107.0,90,7035.0,False,False,True,DB,False,v2,2025-01-01,0.25,14747.4,False,True
U4431,ACCT-003,2026-08-06 14:21:57,Compute,VM-STD-4,436.84,seconds,750.27,INR,us-east-1,False,charlie,dev,R-4452,T-18,Customer reported latency issue,LOW,I-53,v3,spot,on-demand,unknown,Project-B,DEGRADED,63.0,1,436.84,False,False,True,VM,True,v2,2025-01-01,0.15,750.27,True,False
U2714,ACCT-003,2026-10-28 02:09:59,Networking,VM-STD-4,358.87,hours,0.0,INR,ap-south-1,True,charlie,unknown,R-9020,T-14,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-67,v1,on-demand,on-demand,Sales,Project-B,DEGRADED,1.0,1,1291932.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U4446,ACCT-002,2026-04-10 21:42:26,Networking,VM-STD-4,478.16,hours,0.0,EUR,eu-west-1,True,charlie,prod,R-8174,T-161,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v2,spot,spot,Research,unknown,OUTAGE,94.0,90,1721376.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U4449,ACCT-003,2026-03-09 23:36:00,Database,VM-STD-4,335.64,hours,597.5,INR,ap-south-1,False,charlie,test,R-3624,T-136,Customer phone [MASKED_PHONE] reported outage,HIGH,I-49,v1,on-demand,reserved,Research,Project-B,OUTAGE,0.0,1,1208304.0,False,False,True,VM,True,v2,2025-01-01,0.15,597.5,False,True
U2709,ACCT-003,2026-05-30 02:23:00,Compute,DB-GP-2,3486.05,minutes,6681.45,INR,ap-south-1,False,unknown,test,R-1770,T-5,Customer phone [MASKED_PHONE] reported outage,LOW,I-93,v1,spot,spot,Engineering,Project-A,OUTAGE,0.0,1,209163.0,False,False,True,DB,True,v2,2025-01-01,0.25,6681.45,False,True
U4454,ACCT-001,2026-05-06 07:17:00,Database,VM-STD-4,222.42,seconds,0.0,USD,eu-west-1,True,charlie,prod,R-7859,T-103,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,spot,on-demand,Research,Project-B,NONE,60.0,83,222.42,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U4466,ACCT-001,2026-03-04 22:14:25,Networking,VM-STD-4,43.35,minutes,0.0,INR,us-east-1,True,bob,prod,R-3205,T-13,User email [MASKED_EMAIL] cannot login,LOW,I-13,v3,spot,reserved,Engineering,Project-C,NONE,95.0,1,2601.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2707,ACCT-002,2026-08-13 23:06:00,Database,DB-GP-2,114.48,minutes,0.0,USD,us-east-1,True,charlie,prod,R-4628,T-135,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v3,reserved,reserved,unknown,Project-B,DEGRADED,60.0,83,6868.8,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,False
U4470,ACCT-001,2026-02-09 18:25:47,Networking,VM-STD-4,331.94,minutes,131.16,USD,eu-west-1,False,bob,prod,R-2980,T-139,User email [MASKED_EMAIL] cannot login,LOW,I-83,,reserved,on-demand,Engineering,Project-B,DEGRADED,13.0,83,19916.4,False,False,True,VM,True,v2,2025-01-01,0.15,10886.28,False,True
U4490,ACCT-003,2026-07-11 20:25:12,Storage,DB-GP-2,196.17,hours,0.0,INR,us-east-1,True,alice,unknown,R-4718,T-100,User email [MASKED_EMAIL] cannot login,HIGH,NONE,,reserved,reserved,Finance,Project-B,DEGRADED,48.0,1,706212.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U2703,ACCT-001,2026-04-08 23:57:00,AI,DB-GP-2,404.38,minutes,123.4,EUR,ap-south-1,False,bob,unknown,R-1844,T-9,Customer reported latency issue,HIGH,I-97,,spot,reserved,Engineering,unknown,OUTAGE,0.0,90,24262.8,False,False,True,DB,True,v2,2025-01-01,0.25,11106.0,False,True
U4495,ACCT-001,2026-06-26 16:39:09,AI,DB-GP-2,448.39,seconds,671.76,INR,ap-south-1,False,bob,dev,R-2085,T-39,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,reserved,on-demand,unknown,Project-B,OUTAGE,51.0,1,448.39,False,False,True,DB,False,v2,2025-01-01,0.25,671.76,True,False
U4503,ACCT-002,2026-02-09 01:53:00,Compute,VM-STD-4,121.46,hours,40.64,EUR,us-east-1,False,charlie,unknown,R-6194,T-11,User email [MASKED_EMAIL] cannot login,MEDIUM,I-98,v1,reserved,spot,Research,Project-C,OUTAGE,0.0,90,437256.0,False,False,True,VM,True,v2,2025-01-01,0.15,3657.6,False,True
U2730,ACCT-003,2026-02-03 01:29:46,Compute,DB-GP-2,118.27,seconds,0.0,EUR,us-east-1,True,david,prod,R-8342,T-22,User email [MASKED_EMAIL] cannot login,LOW,I-10,,spot,spot,Engineering,unknown,OUTAGE,74.0,90,118.27,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U4308,ACCT-001,2026-09-11 12:14:00,Database,VM-STD-4,375.13,minutes,0.0,USD,us-east-1,True,david,dev,R-4967,T-124,User email [MASKED_EMAIL] cannot login,MEDIUM,I-49,v2,on-demand,on-demand,Sales,Project-C,DEGRADED,0.0,83,22507.8,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U4738,ACCT-001,2026-06-22 10:48:00,Database,VM-STD-4,286.14,seconds,0.0,EUR,us-east-1,True,charlie,unknown,R-2452,T-178,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-19,v3,on-demand,reserved,Sales,unknown,DEGRADED,0.0,90,286.14,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U4739,ACCT-002,2026-08-21 15:51:16,AI,VM-STD-4,262.36,seconds,102.04,INR,us-east-1,False,david,prod,R-7619,T-157,Customer reported latency issue,LOW,NONE,v1,on-demand,spot,Research,Project-A,DEGRADED,44.0,1,262.36,False,False,True,VM,False,v2,2025-01-01,0.15,102.04,True,True
U5087,ACCT-001,2026-08-25 02:48:16,Database,VM-STD-4,137.56,hours,191.74,EUR,us-east-1,False,alice,prod,R-3701,T-11,Customer reported latency issue,LOW,I-49,v2,spot,reserved,Engineering,Project-C,OUTAGE,44.0,90,495216.0,False,False,True,VM,True,v2,2025-01-01,0.15,17256.6,False,True
U5088,ACCT-001,2026-05-13 02:08:00,AI,VM-STD-4,6086.29,seconds,10146.79,USD,ap-south-1,False,david,dev,R-6848,T-37,Customer reported latency issue,LOW,I-73,v1,reserved,reserved,Sales,Project-A,NONE,0.0,83,6086.29,False,False,True,VM,True,v2,2025-01-01,0.15,842183.57,False,True
U2368,ACCT-001,2026-02-26 13:56:40,Storage,VM-STD-4,230.28,minutes,424.71,EUR,eu-west-1,False,unknown,dev,R-9809,T-83,User email [MASKED_EMAIL] cannot login,HIGH,I-82,v2,reserved,reserved,Sales,Project-B,DEGRADED,80.0,90,13816.8,False,False,True,VM,True,v2,2025-01-01,0.15,38223.9,False,True
U5093,ACCT-001,2026-02-10 08:34:51,AI,VM-STD-4,398.5,minutes,0.0,INR,us-east-1,True,charlie,unknown,R-6907,T-13,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-87,v2,spot,spot,Sales,Project-A,NONE,69.0,1,23910.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5094,ACCT-001,2026-06-14 09:42:00,AI,DB-GP-2,168.36,minutes,0.0,INR,us-east-1,True,charlie,dev,R-9536,T-68,Customer reported latency issue,MEDIUM,NONE,v2,on-demand,spot,Engineering,Project-B,DEGRADED,0.0,1,10101.6,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U2367,ACCT-003,2026-11-12 22:06:00,Networking,DB-GP-2,487.66,minutes,280.96,USD,us-east-1,False,alice,dev,R-3796,T-162,User email [MASKED_EMAIL] cannot login,MEDIUM,I-36,v2,on-demand,spot,unknown,unknown,DEGRADED,0.0,83,29259.600000000002,False,False,True,DB,True,v2,2025-01-01,0.25,23319.68,False,False
U5105,ACCT-003,2026-04-05 10:21:00,Networking,VM-STD-4,83.31,minutes,0.0,EUR,ap-south-1,True,alice,unknown,R-5180,T-85,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,,spot,reserved,Finance,unknown,DEGRADED,0.0,90,4998.6,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5106,ACCT-001,2026-10-27 22:01:55,Storage,VM-STD-4,419.03,minutes,608.65,USD,eu-west-1,False,david,test,R-9892,T-62,Customer phone [MASKED_PHONE] reported outage,HIGH,I-94,v1,reserved,spot,unknown,unknown,DEGRADED,65.0,83,25141.8,False,False,True,VM,True,v2,2025-01-01,0.15,50517.95,False,False
U2371,ACCT-002,2026-07-08 05:02:06,Compute,VM-STD-4,18.65,minutes,0.0,USD,us-east-1,True,bob,dev,R-3015,T-172,User email [MASKED_EMAIL] cannot login,LOW,I-38,,on-demand,spot,Research,unknown,OUTAGE,54.0,83,1119.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2365,ACCT-001,2026-09-09 11:25:46,Networking,DB-GP-2,174.23,hours,0.0,EUR,us-east-1,True,bob,test,R-8445,T-37,Customer phone [MASKED_PHONE] reported outage,LOW,I-97,v2,reserved,on-demand,Sales,Project-A,OUTAGE,14.0,90,627228.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U5110,ACCT-001,2026-01-30 09:54:47,AI,DB-GP-2,295.47,seconds,478.88,USD,us-east-1,False,alice,prod,R-9176,T-97,Customer reported latency issue,HIGH,NONE,v2,reserved,spot,Sales,Project-A,OUTAGE,73.0,83,295.47,False,False,True,DB,False,v2,2025-01-01,0.25,39747.04,True,True
U2360,ACCT-001,2026-01-19 04:03:07,Networking,VM-STD-4,359.01,hours,162.26,EUR,us-east-1,False,david,dev,R-2876,T-10,User email [MASKED_EMAIL] cannot login,HIGH,I-42,v3,reserved,spot,Sales,Project-A,OUTAGE,53.0,90,1292436.0,False,False,True,VM,True,v2,2025-01-01,0.15,14603.4,False,True
U5114,ACCT-001,2026-09-13 23:12:16,Database,VM-STD-4,2166.82,hours,0.0,EUR,ap-south-1,True,alice,dev,R-3799,T-23,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-52,,on-demand,spot,Finance,Project-C,NONE,44.0,90,7800552.000000001,False,True,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U5115,ACCT-001,2026-01-28 09:54:00,Compute,DB-GP-2,207.68,minutes,218.81,INR,eu-west-1,False,david,dev,R-9181,T-41,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,on-demand,spot,unknown,Project-A,NONE,0.0,1,12460.800000000001,False,False,True,DB,False,v2,2025-01-01,0.25,218.81,False,False
U2359,ACCT-001,2026-05-13 00:46:53,AI,DB-GP-2,398.74,hours,104.69,EUR,us-east-1,False,unknown,prod,R-4033,T-39,Customer reported latency issue,LOW,NONE,v3,spot,spot,Engineering,Project-C,DEGRADED,67.0,90,1435464.0,False,False,True,DB,False,v2,2025-01-01,0.25,9422.1,False,True
U5117,ACCT-002,2026-11-11 07:06:51,AI,DB-GP-2,334.93,seconds,0.0,EUR,us-east-1,True,bob,test,R-8517,T-19,Customer reported latency issue,HIGH,NONE,v1,spot,spot,Sales,Project-A,DEGRADED,9.0,90,334.93,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U5120,ACCT-001,2026-01-06 19:32:00,AI,VM-STD-4,481.48,minutes,0.0,INR,ap-south-1,True,charlie,prod,R-6353,T-60,User email [MASKED_EMAIL] cannot login,LOW,I-2,v1,spot,reserved,Finance,Project-A,NONE,0.0,1,28888.800000000003,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U2351,ACCT-001,2026-03-28 13:56:00,Networking,VM-STD-4,409.94,hours,0.0,USD,us-east-1,True,david,unknown,R-3165,T-46,Customer reported latency issue,LOW,NONE,,reserved,spot,Finance,Project-B,NONE,0.0,83,1475784.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5107,ACCT-001,2026-11-01 05:16:00,Database,DB-GP-2,198.5,seconds,208.1,INR,eu-west-1,False,david,test,R-9367,T-44,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v3,reserved,reserved,Research,unknown,NONE,0.0,1,198.5,False,False,True,DB,False,v2,2025-01-01,0.25,208.1,True,True
U5084,ACCT-002,2026-05-15 07:45:00,Compute,VM-STD-4,354.99,seconds,445.24,EUR,us-east-1,False,alice,unknown,R-7369,T-74,Customer reported latency issue,LOW,I-30,v3,spot,on-demand,Sales,Project-B,OUTAGE,0.0,90,354.99,False,False,True,VM,True,v2,2025-01-01,0.15,40071.6,True,True
U5083,ACCT-001,2026-05-20 22:03:26,AI,DB-GP-2,458.02,hours,0.0,EUR,us-east-1,True,alice,unknown,R-9449,T-159,Customer reported latency issue,LOW,I-2,,reserved,spot,Finance,Project-B,NONE,34.0,90,1648872.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U2376,ACCT-002,2026-04-10 08:36:00,Storage,DB-GP-2,186.2,seconds,299.71,INR,us-east-1,False,david,prod,R-9663,T-57,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,reserved,reserved,Research,unknown,OUTAGE,0.0,1,186.2,False,False,True,DB,False,v2,2025-01-01,0.25,299.71,True,True
U5014,ACCT-003,2026-08-16 21:01:00,AI,VM-STD-4,467.85,hours,101.46,USD,ap-south-1,False,david,test,R-1120,T-89,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,spot,on-demand,Research,Project-B,NONE,0.0,83,1684260.0,False,False,True,VM,False,v2,2025-01-01,0.15,8421.18,False,True
